<M> f o r m a n t <EOS>	f o r m a n t e n <EOS>	1
<N> f o r m a t <EOS>	f o r m a t e <EOS>	2
<F> f o r m a t i e r u n g <EOS>	f o r m a t i e r u n g e n <EOS>	1
<F> f o r m e l <EOS>	f o r m e l n <EOS>	1
<F> f o r m <EOS>	f o r m e n <EOS>	1
<N> f o r m u l a r <EOS>	f o r m u l a r e <EOS>	2
<M> f o r s c h e r <EOS>	f o r s c h e r <EOS>	3
<F> f o r s c h u n g <EOS>	f o r s c h u n g e n <EOS>	1
<F> f o r s c h u n g s a n l a g e <EOS>	f o r s c h u n g s a n l a g e n <EOS>	1
<M> f o r s c h u n g s g e g e n s t a n d <EOS>	f o r s c h u n g s g e g e n s t ä n d e <EOS>	2
<N> f o r s c h u n g s l a b o r <EOS>	f o r s c h u n g s l a b o r e <EOS>	2
<N> f o r s c h u n g s z e n t r u m <EOS>	f o r s c h u n g s z e n t r e n <EOS>	6
<M> f ö r s t e r <EOS>	f ö r s t e r <EOS>	3
<F> f ö r s t e r i n <EOS>	f ö r s t e r i n n e n <EOS>	6
<F> f o r s t w i r t s c h a f t <EOS>	f o r s t w i r t s c h a f t e n <EOS>	1
<N> f o r t <EOS>	f o r t s <EOS>	5
<M> f o r t g a n g <EOS>	f o r t g ä n g e <EOS>	2
<F> f o r t s e t z u n g <EOS>	f o r t s e t z u n g e n <EOS>	1
<N> f o r u m <EOS>	f o r e n <EOS>	6
<N> f o t o a l b u m <EOS>	f o t o a l b e n <EOS>	6
<M> f o t o a p p a r a t <EOS>	f o t o a p p a r a t e <EOS>	2
<M> f o t o e m p f ä n g e r <EOS>	f o t o e m p f ä n g e r <EOS>	3
<M> f o t o <EOS>	f o t o s <EOS>	5
<M> f o t o g r a f <EOS>	f o t o g r a f e n <EOS>	1
<F> f o t o g r a f i n <EOS>	f o t o g r a f i n n e n <EOS>	6
<M> f o t o k o p i e r e r <EOS>	f o t o k o p i e r e r <EOS>	3
<N> f o t o p a p i e r <EOS>	f o t o p a p i e r e <EOS>	2
<M> f o t o v e r v i e l f a c h e r <EOS>	f o t o v e r v i e l f a c h e r <EOS>	3
<F> f o t z e <EOS>	f o t z e n <EOS>	1
<N> f o y e r <EOS>	f o y e r s <EOS>	5
<F> f r a c h t <EOS>	f r a c h t e n <EOS>	1
<N> f r a c h t s c h i f f <EOS>	f r a c h t s c h i f f e <EOS>	2
<M> f r a c k <EOS>	f r ä c k e <EOS>	2
<M> f r a g e b o g e n <EOS>	f r a g e b ö g e n <EOS>	3
<M> f r a g e n k a t a l o g <EOS>	f r a g e n k a t a l o g e <EOS>	2
<N> f r a k t a l <EOS>	f r a k t a l e <EOS>	2
<M> f r a k t i o n s c h e f <EOS>	f r a k t i o n s c h e f s <EOS>	5
<F> f r a k t u r <EOS>	f r a k t u r e n <EOS>	1
<M> f r a n c <EOS>	f r a n c s <EOS>	5
<M> f r a n k e <EOS>	f r a n k e n <EOS>	1
<M> f r a n z o s e <EOS>	f r a n z o s e n <EOS>	1
<F> f r a n z ö s i n <EOS>	f r a n z ö s i n n e n <EOS>	6
<M> f r ä s e r <EOS>	f r ä s e r <EOS>	3
<F> f r ä s m a s c h i n e <EOS>	f r ä s m a s c h i n e n <EOS>	1
<M> f r a ß <EOS>	f r a ß e <EOS>	2
<M> f r a t e r <EOS>	f r a t r e s <EOS>	6
<N> f r a u e n z i m m e r <EOS>	f r a u e n z i m m e r <EOS>	3
<N> f r ä u l e i n <EOS>	f r ä u l e i n <EOS>	3
<M> f r e a k <EOS>	f r e a k s <EOS>	5
<M> f r e c h d a c h s <EOS>	f r e c h d a c h s e <EOS>	2
<F> f r e g a t t e <EOS>	f r e g a t t e n <EOS>	1
<N> f r e i b a d <EOS>	f r e i b ä d e r <EOS>	4
<M> f r e i b e r u f l e r <EOS>	f r e i b e r u f l e r <EOS>	3
<M> f r e i b e u t e r <EOS>	f r e i b e u t e r <EOS>	3
<M> f r e i b r i e f <EOS>	f r e i b r i e f e <EOS>	2
<M> f r e i b u r g e r <EOS>	f r e i b u r g e r <EOS>	3
<F> f r e i h e i t <EOS>	f r e i h e i t e n <EOS>	1
<M> f r e i h e r r <EOS>	f r e i h e r r e n <EOS>	1
<F> f r e i i n <EOS>	f r e i i n n e n <EOS>	6
<N> f r e i l i c h t m u s e u m <EOS>	f r e i l i c h t m u s e e n <EOS>	6
<M> f r e i m a u r e r <EOS>	f r e i m a u r e r <EOS>	3
<F> f r e i s e t z u n g <EOS>	f r e i s e t z u n g e n <EOS>	1
<M> f r e i s p r u c h <EOS>	f r e i s p r ü c h e <EOS>	2
<M> f r e i s t a a t <EOS>	f r e i s t a a t e n <EOS>	1
<M> f r e i s t o ß <EOS>	f r e i s t ö ß e <EOS>	2
<M> f r e i t a g a b e n d <EOS>	f r e i t a g a b e n d e <EOS>	2
<M> f r e i t a g m i t t a g <EOS>	f r e i t a g m i t t a g e <EOS>	2
<M> f r e i t a g n a c h m i t t a g <EOS>	f r e i t a g n a c h m i t t a g e <EOS>	2
<M> f r e i t a g v o r m i t t a g <EOS>	f r e i t a g v o r m i t t a g e <EOS>	2
<M> f r e i t o d <EOS>	f r e i t o d e <EOS>	2
<F> f r e i z e i t <EOS>	f r e i z e i t e n <EOS>	1
<M> f r e i z e i t p a r k <EOS>	f r e i z e i t p a r k s <EOS>	5
<N> f r e i z e i t z e n t r u m <EOS>	f r e i z e i t z e n t r e n <EOS>	6
<N> f r e m d a t o m <EOS>	f r e m d a t o m e <EOS>	2
<M> f r e m d b e s t a n d t e i l <EOS>	f r e m d b e s t a n d t e i l e <EOS>	2
<N> f r e m d k a p i t a l <EOS>	f r e m d k a p i t a l e <EOS>	2
<M> f r e m d k ö r p e r <EOS>	f r e m d k ö r p e r <EOS>	3
<F> f r e m d s p r a c h e <EOS>	f r e m d s p r a c h e n <EOS>	1
<M> f r e m d s t o f f <EOS>	f r e m d s t o f f e <EOS>	2
<F> f r e m d w ä h r u n g <EOS>	f r e m d w ä h r u n g e n <EOS>	1
<N> f r e m d w o r t <EOS>	f r e m d w ö r t e r <EOS>	4
<F> f r e s k e <EOS>	f r e s k e n <EOS>	1
<N> f r e s k o <EOS>	f r e s k e n <EOS>	6
<F> f r e s s e <EOS>	f r e s s e n <EOS>	1
<M> f r e s s f e i n d <EOS>	f r e s s f e i n d e <EOS>	2
<N> f r e t t c h e n <EOS>	f r e t t c h e n <EOS>	3
<F> f r e u d e <EOS>	f r e u d e n <EOS>	1
<N> f r e u d e n h a u s <EOS>	f r e u d e n h ä u s e r <EOS>	4
<M> f r e u n d <EOS>	f r e u n d e <EOS>	2
<F> f r e u n d i n <EOS>	f r e u n d i n n e n <EOS>	6
<F> f r e u n d l i c h k e i t <EOS>	f r e u n d l i c h k e i t e n <EOS>	1
<M> f r e v e l <EOS>	f r e v e l <EOS>	3
<M> f r i e d e n s f o r s c h e r <EOS>	f r i e d e n s f o r s c h e r <EOS>	3
<F> f r i e d e n s f o r s c h e r i n <EOS>	f r i e d e n s f o r s c h e r i n n e n <EOS>	6
<F> f r i e d e n s f o r s c h u n g <EOS>	f r i e d e n s f o r s c h u n g e n <EOS>	1
<M> f r i e d e n s n o b e l p r e i s <EOS>	f r i e d e n s n o b e l p r e i s e <EOS>	2
<M> f r i e d e n s p r o z e s s <EOS>	f r i e d e n s p r o z e s s e <EOS>	2
<F> f r i e d e n s z e i t <EOS>	f r i e d e n s z e i t e n <EOS>	1
<M> f r i e s e <EOS>	f r i e s e n <EOS>	1
<F> f r i k a d e l l e <EOS>	f r i k a d e l l e n <EOS>	1
<N> f r i k a s s e e <EOS>	f r i k a s s e e s <EOS>	5
<M> f r i k a t i v <EOS>	f r i k a t i v e <EOS>	2
<F> f r i k t i o n <EOS>	f r i k t i o n e n <EOS>	1
<M> f r i s c h k ä s e <EOS>	f r i s c h k ä s e <EOS>	3
<M> f r i s e u r <EOS>	f r i s e u r e <EOS>	2
<M> f r i s ö r <EOS>	f r i s ö r e <EOS>	2
<F> f r i s u r <EOS>	f r i s u r e n <EOS>	1
<F> f r i t t e u s e <EOS>	f r i t t e u s e n <EOS>	1
<F> f r i t ü r e <EOS>	f r i t ü r e n <EOS>	1
<F> f r i v o l i t ä t <EOS>	f r i v o l i t ä t e n <EOS>	1
<M> f r o n t a l l a p p e n <EOS>	f r o n t a l l a p p e n <EOS>	3
<M> f r o n t a n t r i e b <EOS>	f r o n t a n t r i e b e <EOS>	2
<M> f r o n t l ä u f e r <EOS>	f r o n t l ä u f e r <EOS>	3
<M> f r o s c h <EOS>	f r ö s c h e <EOS>	2
<M> f r o s c h m a n n <EOS>	f r o s c h m ä n n e r <EOS>	4
<F> f r o s t b e u l e <EOS>	f r o s t b e u l e n <EOS>	1
<M> f r o s t <EOS>	f r ö s t e <EOS>	2
<N> f r ü c h t c h e n <EOS>	f r ü c h t c h e n <EOS>	3
<M> f r u c h t k n o t e n <EOS>	f r u c h t k n o t e n <EOS>	3
<M> f r u c h t s a f t <EOS>	f r u c h t s ä f t e <EOS>	2
<M> f r u c h t s a l a t <EOS>	f r u c h t s a l a t e <EOS>	2
<N> f r ü h c h e n <EOS>	f r ü h c h e n <EOS>	3
<M> f r ü h l i n g <EOS>	f r ü h l i n g e <EOS>	2
<M> f r ü h s c h o p p e n <EOS>	f r ü h s c h o p p e n <EOS>	3
<M> f r ü h s o m m e r <EOS>	f r ü h s o m m e r <EOS>	3
<F> f r ü h z ü n d u n g <EOS>	f r ü h z ü n d u n g e n <EOS>	1
<M> f u c h s <EOS>	f ü c h s e <EOS>	2
<M> f u c h s h u n d <EOS>	f u c h s h u n d e <EOS>	2
<F> f ü c h s i n <EOS>	f ü c h s i n n e n <EOS>	6
<F> f u c h s s c h w a l b e <EOS>	f u c h s s c h w a l b e n <EOS>	1
<N> f u c h s w e l p e <EOS>	f u c h s w e l p e n <EOS>	1
<M> f u f f i <EOS>	f u f f i s <EOS>	5
<N> f u g e n - s <EOS>	f u g e n - s <EOS>	3
<F> f ü g u n g <EOS>	f ü g u n g e n <EOS>	1
<M> f ü h l e r <EOS>	f ü h l e r <EOS>	3
<M> f ü h r e r <EOS>	f ü h r e r <EOS>	3
<N> f ü h r e r h a u p t q u a r t i e r <EOS>	f ü h r e r h a u p t q u a r t i e r e <EOS>	2
<M> f ü h r e r s c h e i n <EOS>	f ü h r e r s c h e i n e <EOS>	2
<F> f ü h r e r s t a n d s m i t f a h r t <EOS>	f ü h r e r s t a n d s m i t f a h r t e n <EOS>	1
<F> f ü h r u n g <EOS>	f ü h r u n g e n <EOS>	1
<N> f u h r w e r k <EOS>	f u h r w e r k e <EOS>	2
<M> f u l l e r e n <EOS>	f u l l e r e n e <EOS>	2
<M> f ü l l e r <EOS>	f ü l l e r <EOS>	3
<F> f ü l l f e d e r <EOS>	f ü l l f e d e r n <EOS>	1
<M> f ü l l f e d e r h a l t e r <EOS>	f ü l l f e d e r h a l t e r <EOS>	3
<N> f ü l l g a s <EOS>	f ü l l g a s e <EOS>	2
<N> f ü l l m a t e r i a l <EOS>	f ü l l m a t e r i a l i e n <EOS>	6
<N> f ü l l s e l <EOS>	f ü l l s e l <EOS>	3
<M> f ü l l s t a n d <EOS>	f ü l l s t ä n d e <EOS>	2
<M> f ü l l s t o f f <EOS>	f ü l l s t o f f e <EOS>	2
<F> f u m a r o l e <EOS>	f u m a r o l e n <EOS>	1
<M> f u n d a m e n t a l i s t <EOS>	f u n d a m e n t a l i s t e n <EOS>	1
<N> f u n d a m e n t <EOS>	f u n d a m e n t e <EOS>	2
<N> f u n d b ü r o <EOS>	f u n d b ü r o s <EOS>	5
<M> f u n d i <EOS>	f u n d i s <EOS>	5
<M> f u n d o r t <EOS>	f u n d o r t e <EOS>	2
<N> f u n d s t ü c k <EOS>	f u n d s t ü c k e <EOS>	2
<M> f ü n f e r <EOS>	f ü n f e r <EOS>	3
<M> f ü n f t e l <EOS>	f ü n f t e l <EOS>	3
<F> f u n k e <EOS>	f u n k e n <EOS>	1
<M> f u n k e r <EOS>	f u n k e r <EOS>	3
<N> f u n k f e u e r <EOS>	f u n k f e u e r <EOS>	3
<N> f u n k g e r ä t <EOS>	f u n k g e r ä t e <EOS>	2
<F> f u n k t i o n a l i t ä t <EOS>	f u n k t i o n a l i t ä t e n <EOS>	1
<M> f u n k t i o n ä r <EOS>	f u n k t i o n ä r e <EOS>	2
<F> f u n k t i o n <EOS>	f u n k t i o n e n <EOS>	1
<M> f u n k t i o n s a b s c h l u s s <EOS>	f u n k t i o n s a b s c h l ü s s e <EOS>	2
<M> f u n k t i o n s b a u s t e i n <EOS>	f u n k t i o n s b a u s t e i n e <EOS>	2
<N> f u n k t i o n s w o r t <EOS>	f u n k t i o n s w ö r t e r <EOS>	4
<F> f u r i e <EOS>	f u r i e n <EOS>	1
<N> f u r n i e r <EOS>	f u r n i e r e <EOS>	2
<N> f ü r s t e n t u m <EOS>	f ü r s t e n t ü m e r <EOS>	4
<M> f ü r s t <EOS>	f ü r s t e n <EOS>	1
<F> f ü r s t i n <EOS>	f ü r s t i n n e n <EOS>	6
<M> f ü r s t p r i m a s <EOS>	f ü r s t p r i m a t e n <EOS>	6
<F> f u r t <EOS>	f u r t e n <EOS>	1
<N> f ü r w o r t <EOS>	f ü r w ö r t e r <EOS>	4
<M> f u r z e r <EOS>	f u r z e r <EOS>	3
<M> f u r z <EOS>	f ü r z e <EOS>	2
<M> f u s i o n s b r e n n s t o f f <EOS>	f u s i o n s b r e n n s t o f f e <EOS>	2
<M> f u s i o n s r e a k t o r <EOS>	f u s i o n s r e a k t o r e n <EOS>	1
<M> f u ß a b d r u c k <EOS>	f u ß a b d r ü c k e <EOS>	2
<M> f u ß a b s t r e i f e r <EOS>	f u ß a b s t r e i f e r <EOS>	3
<M> f u ß b a l l e n <EOS>	f u ß b a l l e n <EOS>	3
<M> f u ß b a l l e r <EOS>	f u ß b a l l e r <EOS>	3
<M> f u ß b a l l f a n <EOS>	f u ß b a l l f a n s <EOS>	5
<F> f u ß b a l l m a n n s c h a f t <EOS>	f u ß b a l l m a n n s c h a f t e n <EOS>	1
<M> f u ß b a l l s p i e l e r <EOS>	f u ß b a l l s p i e l e r <EOS>	3
<F> f u ß b a l l s p i e l e r i n <EOS>	f u ß b a l l s p i e l e r i n n e n <EOS>	6
<N> f u ß b a l l s p i e l <EOS>	f u ß b a l l s p i e l e <EOS>	2
<N> f u ß b a l l w e l t m e i s t e r s c h a f t s q u a l i f i k a t i o n s s p i e l <EOS>	f u ß b a l l w e l t m e i s t e r s c h a f t s q u a l i f i k a t i o n s s p i e l e <EOS>	2
<M> f u ß b o d e n <EOS>	f u ß b ö d e n <EOS>	3
<N> f ü ß c h e n <EOS>	f ü ß c h e n <EOS>	3
<M> f u s s e l b a r t <EOS>	f u s s e l b ä r t e <EOS>	2
<F> f u s s e l <EOS>	f u s s e l n <EOS>	1
<M> f u ß f a l l <EOS>	f u ß f ä l l e <EOS>	2
<M> f u s s g ä n g e r <EOS>	f u s s g ä n g e r <EOS>	3
<M> f u ß g ä n g e r <EOS>	f u ß g ä n g e r <EOS>	3
<M> f u ß g e h e r <EOS>	f u ß g e h e r <EOS>	3
<M> f u ß k n ö c h e l <EOS>	f u ß k n ö c h e l <EOS>	3
<F> f u ß k r a n k h e i t <EOS>	f u ß k r a n k h e i t e n <EOS>	1
<M> f u ß l a p p e n <EOS>	f u ß l a p p e n <EOS>	3
<F> f u ß m a t t e <EOS>	f u ß m a t t e n <EOS>	1
<F> f u ß v e r l e t z u n g <EOS>	f u ß v e r l e t z u n g e n <EOS>	1
<N> f u t h a r k <EOS>	f u t h a r k e <EOS>	2
<M> f u t o n <EOS>	f u t o n s <EOS>	5
<N> f u t t e r m i t t e l <EOS>	f u t t e r m i t t e l <EOS>	3
<M> f u t t e r z u s a t z s t o f f <EOS>	f u t t e r z u s a t z s t o f f e <EOS>	2
<M> g a b e l s t a p l e r <EOS>	g a b e l s t a p l e r <EOS>	3
<M> g a d e n <EOS>	g a d e n <EOS>	3
<M> g a d o l i n i t <EOS>	g a d o l i n i t e <EOS>	2
<M> g a f f e r <EOS>	g a f f e r <EOS>	3
<M> g a g e <EOS>	g a g e n <EOS>	1
<M> g a l a x i e n h a u f e n <EOS>	g a l a x i e n h a u f e n <EOS>	3
<F> g a l e e r e <EOS>	g a l e e r e n <EOS>	1
<F> g a l e r i e <EOS>	g a l e r i e n <EOS>	1
<M> g a l g e n <EOS>	g a l g e n <EOS>	3
<M> g a l g e n v o g e l <EOS>	g a l g e n v ö g e l <EOS>	3
<N> g a l l a t <EOS>	g a l l a t e <EOS>	2
<F> g a l l e <EOS>	g a l l e n <EOS>	1
<F> g a l l e n b l a s e <EOS>	g a l l e n b l a s e n <EOS>	1
<F> g a l l e n s ä u r e <EOS>	g a l l e n s ä u r e n <EOS>	1
<M> g a l l e n s t e i n <EOS>	g a l l e n s t e i n e <EOS>	2
<F> g a l l o n e <EOS>	g a l l o n e n <EOS>	1
<M> g a l o p p <EOS>	g a l o p p e <EOS>	2
<F> g a m a s c h e <EOS>	g a m a s c h e n <EOS>	1
<N> g a m m a <EOS>	g a m m a s <EOS>	5
<M> g a m m a s t r a h l <EOS>	g a m m a s t r a h l e n <EOS>	1
<F> g ä m s e <EOS>	g ä m s e n <EOS>	1
<M> g a n g s t e r <EOS>	g a n g s t e r <EOS>	3
<N> g ä n s e b l ü m c h e n <EOS>	g ä n s e b l ü m c h e n <EOS>	3
<M> g ä n s e b r a t e n <EOS>	g ä n s e b r a t e n <EOS>	3
<F> g ä n s e b r u s t <EOS>	g ä n s e b r ü s t e <EOS>	2
<N> g ä n s e f ü ß c h e n <EOS>	g ä n s e f ü ß c h e n <EOS>	3
<F> g ä n s e l e b e r <EOS>	g ä n s e l e b e r n <EOS>	1
<F> g ä n s e l e b e r p a s t e t e <EOS>	g ä n s e l e b e r p a s t e t e n <EOS>	1
<F> g ä n s e l e b e r w u r s t <EOS>	g ä n s e l e b e r w ü r s t e <EOS>	2
<M> g ä n s e s ä g e r <EOS>	g ä n s e s ä g e r <EOS>	3
<F> g a n s <EOS>	g ä n s e <EOS>	2
<M> g ä n s l e i n <EOS>	g ä n s l e i n <EOS>	3
<M> g a n t e r <EOS>	g a n t e r <EOS>	3
<F> g a r a g e <EOS>	g a r a g e n <EOS>	1
<M> g a r a n t <EOS>	g a r a n t e n <EOS>	1
<F> g a r a n t i e <EOS>	g a r a n t i e n <EOS>	1
<F> g a r b e <EOS>	g a r b e n <EOS>	1
<F> g a r d e r o b e <EOS>	g a r d e r o b e n <EOS>	1
<F> g a r d i n e <EOS>	g a r d i n e n <EOS>	1
<F> g a r d i n e n p r e d i g t <EOS>	g a r d i n e n p r e d i g t e n <EOS>	1
<F> g a r n e l e <EOS>	g a r n e l e n <EOS>	1
<N> g a r n <EOS>	g a r n e <EOS>	2
<F> g a r n i s o n <EOS>	g a r n i s o n e n <EOS>	1
<F> g a r n i t u r <EOS>	g a r n i t u r e n <EOS>	1
<F> g a r t e n m e l d e <EOS>	g a r t e n m e l d e n <EOS>	1
<M> g ä r t n e r <EOS>	g ä r t n e r <EOS>	3
<F> g ä r u n g <EOS>	g ä r u n g e n <EOS>	1
<F> g a s c h r o m a t o g r a p h i e <EOS>	g a s c h r o m a t o g r a p h i e n <EOS>	1
<F> g a s e n t l a d u n g s r ö h r e <EOS>	g a s n t l a d u n g s r ö h r e n <EOS>	6
<F> g a s f l a s c h e <EOS>	g a s f l a s c h e n <EOS>	1
<N> g a s <EOS>	g a s e <EOS>	2
<N> g a s g e m i s c h <EOS>	g a s g e m i s c h e <EOS>	2
<F> g a s m a s k e <EOS>	g a s m a s k e n <EOS>	1
<N> g a s m o l e k ü l <EOS>	g a s m o l e k ü l e <EOS>	2
<N> g a s p e d a l <EOS>	g a s p e d a l e <EOS>	2
<M> g a s p l a n e t <EOS>	g a s p l a n e t e n <EOS>	1
<N> g ä s s c h e n <EOS>	g ä s s c h e n <EOS>	3
<F> g a s s e <EOS>	g a s s e n <EOS>	1
<M> g a s t a r b e i t e r <EOS>	g a s t a r b e i t e r <EOS>	3
<N> g ä s t e z i m m e r <EOS>	g ä s t e z i m m e r <EOS>	3
<M> g a s t g e b e r <EOS>	g a s t g e b e r <EOS>	3
<N> g a s t h a u s <EOS>	g a s t h ä u s e r <EOS>	4
<M> g a s t h o f <EOS>	g a s t h ö f e <EOS>	2
<F> g a s z e n t r i f u g e <EOS>	g a s z e n t r i f u g e n <EOS>	1
<M> g a t t e <EOS>	g a t t e n <EOS>	1
<M> g a u g r a f <EOS>	g a u g r a f e n <EOS>	1
<F> g a u g r ä f i n <EOS>	g a u g r ä f i n n e n <EOS>	6
<F> g a u k e l e i <EOS>	g a u k e l e i e n <EOS>	1
<M> g a u k l e r <EOS>	g a u k l e r <EOS>	3
<M> g a u l e i t e r <EOS>	g a u l e i t e r <EOS>	3
<M> g a u l <EOS>	g ä u l e <EOS>	2
<M> g a u m e n <EOS>	g a u m e n <EOS>	3
<M> g a u n e r <EOS>	g a u n e r <EOS>	3
<F> g a u n e r s p r a c h e <EOS>	g a u n e r s p r a c h e n <EOS>	1
<F> g a z e l l e <EOS>	g a z e l l e n <EOS>	1
<N> g e b ä c k <EOS>	g e b ä c k e <EOS>	2
<F> g e b ä r d e <EOS>	g e b ä r d e n <EOS>	1
<F> g e b ä r m u t t e r s c h l e i m h a u t <EOS>	g e b ä r m u t t e r s c h l e i m h ä u t e <EOS>	2
<M> g e b e r <EOS>	g e b e r <EOS>	3
<M> g e b e t s t e p p i c h <EOS>	g e b e t s t e p p i c h e <EOS>	2
<N> g e b i e t e r <EOS>	g e b i e t e r <EOS>	3
<N> g e b i e t <EOS>	g e b i e t e <EOS>	2
<N> g e b i l d e <EOS>	g e b i l d e <EOS>	3
<N> g e b i n d e <EOS>	g e b i n d e <EOS>	3
<N> g e b i r g e <EOS>	g e b i r g e <EOS>	3
<M> g e b i r g s w e l s <EOS>	g e b i r g s w e l s e <EOS>	2
<N> g e b i s s <EOS>	g e b i s s e <EOS>	2
<M> g e b r a u c h <EOS>	g e b r ä u c h e <EOS>	2
<M> g e b r a u c h s g e g e n s t a n d <EOS>	g e b r a u c h s g e g e n s t ä n d e <EOS>	2
<N> g e b r e c h e n <EOS>	g e b r e c h e n <EOS>	3
<M> g e b u r t s n a m e <EOS>	g e b u r t s n a m e n <EOS>	1
<F> g e b u r t s t a g s f e i e r <EOS>	g e b u r t s t a g s f e i e r <EOS>	3
<N> g e b ü s c h <EOS>	g e b ü s c h e <EOS>	2
<M> g e c k <EOS>	g e c k e n <EOS>	1
<M> g e c k o <EOS>	g e c k o s <EOS>	5
<N> g e d ä c h t n i s <EOS>	g e d ä c h t n i s s e <EOS>	6
<M> g e d a n k e <EOS>	g e d a n k e n <EOS>	1
<N> g e d a n k e n s p i e l <EOS>	g e d a n k e n s p i e l e <EOS>	2
<F> g e d a n k e n w e l t <EOS>	g e d a n k e n w e l t e n <EOS>	1
<N> g e d ä r m <EOS>	g e d ä r m e <EOS>	2
<N> g e d e c k <EOS>	g e d e c k e <EOS>	2
<N> g e d i c h t <EOS>	g e d i c h t e <EOS>	2
<N> g e d r ä n g e <EOS>	g e d r ä n g e <EOS>	3
<N> g e f a h r e n s y m b o l <EOS>	g e f a h r e n s y m b o l e <EOS>	2
<F> g e f a h r <EOS>	g e f a h r e n <EOS>	1
<N> g e f a h r g u t <EOS>	g e f a h r g ü t e r <EOS>	4
<M> g e f ä n g n i s w ä r t e r <EOS>	g e f ä n g n i s w ä r t e r <EOS>	3
<F> g e f ä n g n i s w ä r t e r i n <EOS>	g e f ä n g n i s w ä r t e r i n n e n <EOS>	6
<F> g e f ä ß e n t z ü n d u n g <EOS>	g e f ä ß e n t z ü n d u n g e n <EOS>	1
<N> g e f ä ß <EOS>	g e f ä ß e <EOS>	2
<F> g e f ä ß w a n d <EOS>	g e f ä ß w ä n d e <EOS>	2
<N> g e f e c h t <EOS>	g e f e c h t e <EOS>	2
<N> g e f i e d e r <EOS>	g e f i e d e r <EOS>	3
<N> g e f l e c h t <EOS>	g e f l e c h t e <EOS>	2
<N> g e f l ü g e l <EOS>	g e f l ü g e l <EOS>	3
<F> g e f o l g s c h a f t <EOS>	g e f o l g s c h a f t e n <EOS>	1
<M> g e f r i e r b r a n d <EOS>	g e f r i e r b r ä n d e <EOS>	2
<F> g e f ü h l s r e g u n g <EOS>	g e f ü h l s r e g u n g e n <EOS>	1
<F> g e g e b e n h e i t <EOS>	g e g e b e n h e i t e n <EOS>	1
<F> g e g e n b e s c h u l d i g u n g <EOS>	g e g e n b e s c h u l d i g u n g e n <EOS>	1
<F> g e g e n d <EOS>	g e g e n d e n <EOS>	1
<N> g e g e n g i f t <EOS>	g e g e n g i f t e <EOS>	2
<F> g e g e n l e i s t u n g <EOS>	g e g e n l e i s t u n g e n <EOS>	1
<N> g e g e n m i t t e l <EOS>	g e g e n m i t t e l <EOS>	3
<M> g e g e n p a p s t <EOS>	g e g e n p ä p s t e <EOS>	2
<F> g e g e n r i c h t u n g <EOS>	g e g e n r i c h t u n g e n <EOS>	1
<M> g e g e n s a t z <EOS>	g e g e n s ä t z e <EOS>	2
<M> g e g e n s p i e l e r <EOS>	g e g e n s p i e l e r <EOS>	3
<M> g e g e n s t a n d <EOS>	g e g e n s t ä n d e <EOS>	2
<N> g e g e n s t a n d s w o r t <EOS>	g e g e n s t a n d s w ö r t e r <EOS>	4
<N> g e g e n w o r t <EOS>	g e g e n w ö r t e r <EOS>	4
<M> g e g e n z u g <EOS>	g e g e n z ü g e <EOS>	2
<M> g e g n e r <EOS>	g e g n e r <EOS>	3
<F> g e g n e r i n <EOS>	g e g n e r i n n e n <EOS>	6
<M> g e h a l t s c h e c k <EOS>	g e h a l t s c h e c k s <EOS>	5
<N> g e h ä u s e <EOS>	g e h ä u s e <EOS>	3
<F> g e h ä u s e s c h n e c k e <EOS>	g e h ä u s e s c h n e c k e n <EOS>	1
<N> g e h e g e <EOS>	g e h e g e <EOS>	3
<M> g e h e i m c o d e <EOS>	g e h e i m c o d e s <EOS>	5
<M> g e h e i m d i e n s t <EOS>	g e h e i m d i e n s t e <EOS>	2
<F> g e h i r n e r s c h ü t t e r u n g <EOS>	g e h i r n e r s c h ü t t e r u n g e n <EOS>	1
<F> g e h i r n w ä s c h e <EOS>	g e h i r n w ä s c h e n <EOS>	1
<F> g e h i r n w e l l e <EOS>	g e h i r n w e l l e n <EOS>	1
<N> g e h ö l z <EOS>	g e h ö l z e <EOS>	2
<N> g e h ö r n <EOS>	g e h ö r n e <EOS>	2
<M> g e h ö r s i n n <EOS>	g e h ö r s i n n e <EOS>	2
<M> g e i e r <EOS>	g e i e r <EOS>	3
<M> g e i g e r <EOS>	g e i g e r <EOS>	3
<M> g e i g e r z ä h l e r <EOS>	g e i g e r z ä h l e r <EOS>	3
<F> g e i ß e l <EOS>	g e i ß e l n <EOS>	1
<F> g e i ß <EOS>	g e i ß e n <EOS>	1
<M> g e i s t e r f a h r e r <EOS>	g e i s t e r f a h r e r <EOS>	3
<N> g e i s t e r s c h i f f <EOS>	g e i s t e r s c h i f f e <EOS>	2
<F> g e i s t e r s t a d t <EOS>	g e i s t e r s t ä d t e <EOS>	2
<M> g e i z <EOS>	g e i z e <EOS>	2
<M> g e i z h a l s <EOS>	g e i z h ä l s e <EOS>	2
<M> g e i z k r a g e n <EOS>	g e i z k r a g e n <EOS>	3
<N> g e k r ö s e <EOS>	g e k r ö s e <EOS>	3
<N> g e l ä c h t e r <EOS>	g e l ä c h t e r <EOS>	3
<N> g e l a g e <EOS>	g e l a g e <EOS>	3
<N> g e l ä n d e <EOS>	g e l ä n d e <EOS>	3
<N> g e l ä n d e r <EOS>	g e l ä n d e r <EOS>	3
